"Comparitive Crime Statement 17 for the Years 2023, 2024, and 2025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KARNATAKA STATE,2023,,,,,,,,,,,,,2024,,,,,,,,,,,,,2025 As on 30/06/2025,,,,,,,,,,,,
Head Name,Rep,Fal,Tr,Tru,NI,Con,"Dis/
ACQ",Com,PT,UI,Un,OD,AB,Rep,Fal,Tr,Tru,NI,Con,"Dis/
ACQ",Com,PT,UI,Un,OD,AB,Rep,Fal,Tr,Tru,NI,Con,"Dis/
ACQ",Com,PT,UI,Un,OD,AB
Hurts,17481,1162,31,16288,0,183,2439,558,12581,81,341,58,47,17100,1184,30,15886,0,86,635,210,13265,1378,259,40,13,8466,168,12,8286,0,0,8,1,2749,5502,21,5,0
AcidAttack (326(a)IPC/124(1) BNS),2,0,0,2,0,0,0,0,2,0,0,0,0,8,1,0,7,0,0,0,0,7,0,0,0,0,8,0,0,8,0,0,0,0,3,5,0,0,0
Kidnapping,3638,3274,31,333,0,1,33,2,194,67,27,9,0,3971,3413,32,526,0,0,8,0,196,307,9,6,0,2203,1015,16,1172,0,0,0,0,32,1132,2,5,0
304(B) IPC/80 BNS,158,8,1,149,0,0,12,0,133,3,0,0,1,112,0,2,110,0,0,3,0,104,3,0,0,0,60,0,0,60,0,0,0,0,28,32,0,0,0
498 (A) IPC/85 BNS,2959,325,61,2573,0,10,363,11,2090,52,1,35,11,2910,234,56,2620,0,6,128,5,2205,253,1,16,6,1439,24,17,1398,0,0,0,0,386,1011,0,1,0
Molestation (354 IPC/74 BNS),6489,645,31,5813,0,29,643,53,4876,93,71,31,17,6333,631,32,5670,1,14,142,23,4694,699,64,27,7,2963,80,9,2874,0,0,1,0,768,2098,3,4,0
Rape,600,44,37,519,0,0,53,1,428,18,2,16,1,739,52,52,635,0,0,22,0,546,59,0,7,1,481,16,30,435,0,0,0,0,159,270,0,6,0
353 IPC/132 BNS,1004,47,4,953,0,21,35,3,843,21,15,11,4,976,28,3,945,0,6,6,0,742,172,9,7,3,613,4,2,607,0,1,0,1,156,448,1,0,0
Other IPC/BNS,21471,1999,85,19387,0,10445,510,411,6518,494,824,139,46,16374,1414,104,14856,0,4406,148,181,7203,2208,615,64,31,9752,198,36,9518,0,1122,0,23,3030,5287,43,10,3
Sub Total - PART-II,101515,8222,335,92958,0,31823,5526,1548,47308,929,3708,441,1675,95308,7567,342,87399,1,18406,1607,696,55175,7129,2940,215,1231,49696,1570,131,47995,0,2188,18,38,15693,29573,252,38,194
