Sl. No.,Heads of Crime,"During the
current year
upto the end of
month under
review","During the
corresponding
month of
previous year","During the
previous month","During the
current month"
4,CINEMATOGRAPHY ACT 1952,,,,
,Films,2,0,0,0
,Video,0,0,0,0
,Sub Total,2,0,0,0
5,CONSUMER,,,,
,"Liquified Petroleum Gas Supply & Control Order
2000",54,7,7,5
,Consumer (Protection) Act 1986,7,1,0,2
,Essential Commodities Act 1955,352,40,25,27
,Prevention of Food Adulternation Act 1954,3,0,0,0
,Packaged Commodities (Regulation) order 1975,0,0,0,0
,Sub Total,416,48,32,34
6,COPY RIGHT ACT 1957,,,,
,By Company,114,7,14,14
,By Individual,62,5,7,3
,Sub Total,176,12,21,17
7,CIVIL RIGHTS,,,,
,Protection of Civil Rights Act 1955,0,1,0,0
,Sub Total,0,1,0,0
8,"SCHEDULED CASTE AND THE SCHEDULED
TRIBES",,,,
,Scheduled Caste,989,131,108,109
,Scheduled Tribes,188,24,19,16
,Scheduled Caste Women,382,41,39,44
,Scheduled Tribes Women,90,8,6,9
,Sub Total,1649,204,172,178
9,CHILDREN ACT,,,,
,Child Labour (Prohibition & Regulation) Act1986,90,22,29,5
,Child Marriage (Restraint) Act - 1929,124,14,13,12
,Juvenile Justice Act 1986,111,20,11,10
,Probation of offenders Act 1958,1,0,0,1
,"Protection of Children from Sexual Offences Act
2012 (POCSO)",0,0,0,0
,Sub Total,326,56,53,28
10,PREVENTION OF CORRUPTION ACT 1988,,,,
,Public Servant - Elected,0,0,0,0
,Public Servant - Gazetted - Central,0,0,0,0
,Public Servant - Gazetted - Defence,0,0,0,0
,"Public Servant - Gazetted - Public Sector
Undertaking",0,0,0,0
,Public Servant - Gazetted - State,0,0,0,0
,Public Servant - Non-Gazetted - Central,0,0,0,0
,Public Servant - Non-Gazetted - Defence,0,0,0,0
,Public Servant - Non-Gazetted - State,0,0,0,0
,Sub Total,0,0,0,0
11,CUSTOMS,,,,
,Customs Act 1962,0,0,0,0
,Import/Export (Control) Act 1947,0,0,0,0
,Sub Total,0,0,0,0
12,Explosives,,,,
,Explosives Substances Act 1908,19,2,3,1
,Explosives Act 1884,41,1,7,4
,Inflammable Substance Act 1952,0,0,0,0
,Sub Total,60,3,10,5
13,FOREIGN EXCHANGE,,,,
,"Smugglers and Foreign Exchange Manipulator Act
1976",0,0,0,0
,Foreign Exchange Regulation Act 1973,0,0,0,0
,Foreign Exchange Regulation Act 1952,0,0,0,0
,Sub Total,0,0,0,0
14,FOREIGNER,,,,
,Foreigners Act 1946,46,2,1,13
