Month,Year,Crime_Category,Subcategory,Cases,Source_File,Page_Number,Table_Number
December,2025,MMDR & KMMCR,KMMC Rules,3,crime_17.pdf,17,1
December,2025,Motor Vehicles Theft,Motor Vehicles Theft Cases,795,crime_17.pdf,18,1
December,2025,NDPS Cases,NDPS Cases,906,crime_17.pdf,19,1
January,2025.0,Security Cases,Security Cases,1424,crime_7.pdf,14,1
January,2025.0,Security Cases,Total,2605,crime_7.pdf,14,1
February,2025.0,Security Cases,Security Cases,1418,crime_8.pdf,14,1
February,2025.0,Security Cases,Total,3122,crime_8.pdf,14,1
March,2025.0,Security Cases,Security Cases,4224,crime_9.pdf,14,1
March,2025.0,Security Cases,Total,7663,crime_9.pdf,14,1
April,2025.0,Security Cases,Security Cases,2848,crime_10.pdf,14,1
April,2025.0,Security Cases,Total,4858,crime_10.pdf,14,1
May,2025.0,Security Cases,Security Cases,3782,crime_11.pdf,14,1
May,2025.0,Security Cases,Total,7826,crime_11.pdf,14,1
June,2025.0,Security Cases,Security Cases,1490,crime_12.pdf,14,1
June,2025.0,Security Cases,Total,2989,crime_12.pdf,14,1
July,2025.0,Security Cases,Security Cases,1855,crime_13.pdf,14,1
July,2025.0,Security Cases,Total,3075,crime_13.pdf,14,1
August,2025.0,Security Cases,Security Cases,3932,crime_14.pdf,68,1
August,2025.0,Security Cases,Total,6865,crime_14.pdf,68,1
September,2025.0,Security Cases,Security Cases,1047,crime_15.pdf,14,1
September,2025.0,Security Cases,Total,1821,crime_15.pdf,14,1
October,2025.0,Security Cases,Security Cases,1479,crime_16.pdf,14,1
October,2025.0,Security Cases,Total,2215,crime_16.pdf,14,1
November,2025.0,Security Cases,Security Cases,1176,crime_17.pdf,14,1
November,2025.0,Security Cases,Total,1917,crime_17.pdf,14,1
December,2025.0,Security Cases,Security Cases,1120,crime_17.pdf,14,1
December,2025.0,Security Cases,Total,2022,crime_17.pdf,14,1
January,2026,Murder,Murder for gain,5,crime_2.pdf,3,1
January,2026,Murder,Other Murders,95,crime_2.pdf,3,1
January,2026,Murder,Total Murder,100,crime_2.pdf,3,1
January,2026,Dacoity,Dacoity Cases,6,crime_2.pdf,4,1
January,2026,Robbery,Chain Snatching,27,crime_2.pdf,5,1
January,2026,Robbery,Robbery (Except Chain Snatching),64,crime_2.pdf,5,1
January,2026,Robbery,Total Robbery,91,crime_2.pdf,5,1
January,2026,Burglary,Burglary Night,355,crime_2.pdf,6,1
January,2026,Burglary,Burglary Day,86,crime_2.pdf,6,1
January,2026,Burglary,Total,441,crime_2.pdf,6,1
January,2026,Theft,Reported,1745,crime_2.pdf,7,1
January,2026,Riots,Riots,318,crime_2.pdf,8,1
January,2026,Hurt,Cases of Hurt,1445,crime_2.pdf,9,1
January,2026,Special & Local Laws,Special & Local Laws,5930,crime_2.pdf,10,1
January,2026,Crime against Women,Rape,45,crime_2.pdf,11,1
January,2026,Crime against Women,Dowry Death,12,crime_2.pdf,11,1
January,2026,POCSO,POCSO,361,crime_2.pdf,12,1
January,2026,SC/ST POA Act,SC/ST POA Act,225,crime_2.pdf,13,1
January,2026,Cyber Crimes,Cyber Crimes,1259,crime_2.pdf,15,1
January,2026,Economic Offences,Economic Offences,471,crime_2.pdf,16,1
January,2026,MMDR & KMMCR,MMDR Act,11,crime_2.pdf,17,1
January,2026,MMDR & KMMCR,KMMC Rules,0,crime_2.pdf,17,1
January,2026,Motor Vehicles Theft,Motor Vehicles Theft Cases,766,crime_2.pdf,18,1
January,2026,NDPS Cases,NDPS Cases,1398,crime_2.pdf,19,1
February,2026,Murder,Murder for gain,4,crime_3.pdf,3,1
February,2026,Murder,Other Murders,72,crime_3.pdf,3,1
February,2026,Murder,Total Murder,76,crime_3.pdf,3,1
February,2026,Dacoity,Dacoity Cases,13,crime_3.pdf,4,1
February,2026,Robbery,Chain Snatching,33,crime_3.pdf,5,1
February,2026,Robbery,Robbery (Except Chain Snatching),52,crime_3.pdf,5,1
February,2026,Robbery,Total Robbery,85,crime_3.pdf,5,1
February,2026,Burglary,Burglary Night,295,crime_3.pdf,6,1
February,2026,Burglary,Burglary Day,90,crime_3.pdf,6,1
February,2026,Burglary,Total,385,crime_3.pdf,6,1
February,2026,Theft,Reported,1633,crime_3.pdf,7,1
February,2026,Riots,Riots,268,crime_3.pdf,8,1
February,2026,Hurt,Cases of Hurt,1418,crime_3.pdf,9,1
February,2026,Special & Local Laws,Special & Local Laws,5364,crime_3.pdf,10,1
February,2026,Crime against Women,Rape,41,crime_3.pdf,11,1
February,2026,Crime against Women,Dowry Death,5,crime_3.pdf,11,1
February,2026,POCSO,POCSO,386,crime_3.pdf,12,1
February,2026,SC/ST POA Act,SC/ST POA Act,213,crime_3.pdf,13,1
February,2026,Cyber Crimes,Cyber Crimes,1029,crime_3.pdf,15,1
February,2026,Economic Offences,Economic Offences,635,crime_3.pdf,16,1
February,2026,MMDR & KMMCR,MMDR Act,0,crime_3.pdf,17,1
February,2026,MMDR & KMMCR,KMMC Rules,1,crime_3.pdf,17,1
February,2026,Motor Vehicles Theft,Motor Vehicles Theft Cases,683,crime_3.pdf,18,1
February,2026,NDPS Cases,NDPS Cases,980,crime_3.pdf,19,1
March,2026,Murder,Murder for gain,1,crime_4.pdf,3,1
March,2026,Murder,Other Murders,110,crime_4.pdf,3,1
March,2026,Murder,Total Murder,111,crime_4.pdf,3,1
March,2026,Dacoity,Dacoity Cases,20,crime_4.pdf,4,1
March,2026,Robbery,Chain Snatching,39,crime_4.pdf,5,1
March,2026,Robbery,Robbery (Except Chain Snatching),63,crime_4.pdf,5,1
March,2026,Robbery,Total Robbery,102,crime_4.pdf,5,1
March,2026,Burglary,Burglary Night,266,crime_4.pdf,6,1
March,2026,Burglary,Burglary Day,79,crime_4.pdf,6,1
March,2026,Burglary,Total,345,crime_4.pdf,6,1
March,2026,Theft,Reported,1711,crime_4.pdf,7,1
March,2026,Riots,Riots,329,crime_4.pdf,8,1
March,2026,Hurt,Cases of Hurt,1780,crime_4.pdf,9,1
March,2026,Special & Local Laws,Special & Local Laws,6796,crime_4.pdf,10,1
March,2026,Crime against Women,Rape,51,crime_4.pdf,11,1
March,2026,Crime against Women,Dowry Death,18,crime_4.pdf,11,1
March,2026,POCSO,POCSO,422,crime_4.pdf,12,1
March,2026,SC/ST POA Act,SC/ST POA Act,230,crime_4.pdf,13,1
March,2026,Cyber Crimes,Cyber Crimes,1012,crime_4.pdf,15,1
March,2026,Economic Offences,Economic Offences,495,crime_4.pdf,16,1
March,2026,MMDR & KMMCR,MMDR Act,5,crime_4.pdf,17,1
March,2026,MMDR & KMMCR,KMMC Rules,2,crime_4.pdf,17,1
March,2026,Motor Vehicles Theft,Motor Vehicles Theft Cases,755,crime_4.pdf,18,1
March,2026,NDPS Cases,NDPS Cases,1018,crime_4.pdf,19,1
April,2026,Murder,Murder for gain,2,crime_5.pdf,3,1
April,2026,Murder,Other Murders,77,crime_5.pdf,3,1
April,2026,Murder,Total Murder,79,crime_5.pdf,3,1
April,2026,Dacoity,Dacoity Cases,8,crime_5.pdf,4,1
April,2026,Robbery,Chain Snatching,31,crime_5.pdf,5,1
April,2026,Robbery,Robbery (Except Chain Snatching),50,crime_5.pdf,5,1
April,2026,Robbery,Total Robbery,81,crime_5.pdf,5,1
April,2026,Burglary,Burglary Night,329,crime_5.pdf,6,1
April,2026,Burglary,Burglary Day,74,crime_5.pdf,6,1
April,2026,Burglary,Total,403,crime_5.pdf,6,1
April,2026,Theft,Reported,1685,crime_5.pdf,7,1
April,2026,Riots,Riots,343,crime_5.pdf,8,1
April,2026,Hurt,Cases of Hurt,1758,crime_5.pdf,9,1
April,2026,Special & Local Laws,Special & Local Laws,5463,crime_5.pdf,10,1
April,2026,Crime against Women,Rape,54,crime_5.pdf,11,1
April,2026,Crime against Women,Dowry Death,15,crime_5.pdf,11,1
April,2026,POCSO,POCSO,445,crime_5.pdf,12,1
April,2026,SC/ST POA Act,SC/ST POA Act,245,crime_5.pdf,13,1
April,2026,Cyber Crimes,Cyber Crimes,927,crime_5.pdf,15,1
April,2026,Economic Offences,Economic Offences,543,crime_5.pdf,16,1
April,2026,MMDR & KMMCR,MMDR Act,2,crime_5.pdf,17,1
April,2026,MMDR & KMMCR,KMMC Rules,3,crime_5.pdf,17,1
April,2026,Motor Vehicles Theft,Motor Vehicles Theft Cases,802,crime_5.pdf,18,1
April,2026,NDPS Cases,NDPS Cases,940,crime_5.pdf,19,1
May,2026,Murder,Murder for gain,3,crime_5.pdf,3,1
May,2026,Murder,Other Murders,91,crime_5.pdf,3,1
May,2026,Murder,Total Murder,94,crime_5.pdf,3,1
May,2026,Dacoity,Dacoity Cases,15,crime_5.pdf,4,1
May,2026,Robbery,Chain Snatching,36,crime_5.pdf,5,1
May,2026,Robbery,Robbery (Except Chain Snatching),65,crime_5.pdf,5,1
May,2026,Robbery,Total Robbery,101,crime_5.pdf,5,1
May,2026,Burglary,Burglary Night,324,crime_5.pdf,6,1
May,2026,Burglary,Burglary Day,57,crime_5.pdf,6,1
May,2026,Burglary,Total,381,crime_5.pdf,6,1
May,2026,Theft,Reported,1740,crime_5.pdf,7,1
May,2026,Riots,Riots,383,crime_5.pdf,8,1
May,2026,Hurt,Cases of Hurt,1710,crime_5.pdf,9,1
May,2026,Special & Local Laws,Special & Local Laws,5563,crime_5.pdf,10,1
May,2026,Crime against Women,Rape,57,crime_5.pdf,11,1
May,2026,Crime against Women,Dowry Death,10,crime_5.pdf,11,1
May,2026,POCSO,POCSO,406,crime_5.pdf,12,1
May,2026,SC/ST POA Act,SC/ST POA Act,232,crime_5.pdf,13,1
May,2026,Cyber Crimes,Cyber Crimes,947,crime_5.pdf,15,1
May,2026,Economic Offences,Economic Offences,542,crime_5.pdf,16,1
May,2026,MMDR & KMMCR,MMDR Act,5,crime_5.pdf,17,1
May,2026,MMDR & KMMCR,KMMC Rules,1,crime_5.pdf,17,1
May,2026,Motor Vehicles Theft,Motor Vehicles Theft Cases,761,crime_5.pdf,18,1
May,2026,NDPS Cases,NDPS Cases,813,crime_5.pdf,19,1
January,2026.0,Security Cases,Security Cases,1369,crime_2.pdf,14,1
January,2026.0,Security Cases,Total,2353,crime_2.pdf,14,1
February,2026.0,Security Cases,Security Cases,1532,crime_3.pdf,14,1
February,2026.0,Security Cases,Total,3206,crime_3.pdf,14,1
March,2026.0,Security Cases,Security Cases,2724,crime_4.pdf,14,1
March,2026.0,Security Cases,Total,5096,crime_4.pdf,14,1
April,2026.0,Security Cases,Security Cases,1776,crime_5.pdf,14,1
April,2026.0,Security Cases,Total,3441,crime_5.pdf,14,1
May,2026.0,Security Cases,Security Cases,3302,crime_5.pdf,14,1
May,2026.0,Security Cases,Total,5745,crime_5.pdf,14,1
September,October,Burglary,Burglary Night,378,crime_40.pdf,6,1
September,October,Burglary,Burglary Day,70,crime_40.pdf,6,1
September,October,Burglary,Total,448,crime_40.pdf,6,1
November,October,Burglary,Burglary Night,386,crime_41.pdf,6,1
November,October,Burglary,Burglary Day,92,crime_41.pdf,6,1
November,October,Burglary,Total,478,crime_41.pdf,6,1
August,September,Burglary,Burglary Night,406,crime_40.pdf,6,1
August,September,Burglary,Burglary Day,102,crime_40.pdf,6,1
August,September,Burglary,Total,508,crime_40.pdf,6,1
October,September,Burglary,Burglary Night,457,crime_41.pdf,6,1
October,September,Burglary,Burglary Day,85,crime_41.pdf,6,1
October,September,Burglary,Total,542,crime_41.pdf,6,1
