2026-07-08 15:07:16,892 - PDF name: crime 19.pdf | Page number: 29 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:16,995 - PDF name: crime 19.pdf | Page number: 30 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:17,113 - PDF name: crime 19.pdf | Page number: 31 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:17,139 - PDF name: crime 19.pdf | Page number: 32 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:17,254 - PDF name: crime 19.pdf | Page number: 33 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:17,362 - PDF name: crime 19.pdf | Page number: 34 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:17,492 - PDF name: crime 19.pdf | Page number: 35 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:17,702 - PDF name: crime 19.pdf | Page number: 36 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:17,761 - PDF name: crime 19.pdf | Page number: 37 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:17,782 - PDF name: crime 19.pdf | Page number: 38 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:17,816 - PDF name: crime 19.pdf | Page number: 39 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:17,918 - PDF name: crime 19.pdf | Page number: 40 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:18,180 - PDF name: crime 19.pdf | Page number: 41 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:18,450 - PDF name: crime 19.pdf | Page number: 42 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:18,539 - PDF name: crime 19.pdf | Page number: 43 | Tables extracted: 2 | Success | Error message: None
2026-07-08 15:07:18,626 - PDF name: crime 19.pdf | Page number: 44 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:18,984 - PDF name: crime 19.pdf | Page number: 45 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:19,397 - PDF name: crime 19.pdf | Page number: 46 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:19,478 - PDF name: crime 19.pdf | Page number: 47 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:19,562 - PDF name: crime 19.pdf | Page number: 48 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:19,604 - PDF name: crime 19.pdf | Page number: 49 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:19,791 - PDF name: crime 19.pdf | Page number: 50 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:19,821 - PDF name: crime 19.pdf | Page number: 51 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:19,883 - PDF name: crime 19.pdf | Page number: 52 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:19,974 - PDF name: crime 19.pdf | Page number: 53 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:20,188 - PDF name: crime 2.pdf | Page number: 2 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:20,232 - PDF name: crime 2.pdf | Page number: 3 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:20,281 - PDF name: crime 2.pdf | Page number: 4 | Tables extracted: 2 | Success | Error message: None
2026-07-08 15:07:20,324 - PDF name: crime 2.pdf | Page number: 5 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:20,358 - PDF name: crime 2.pdf | Page number: 6 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:20,387 - PDF name: crime 2.pdf | Page number: 7 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:20,416 - PDF name: crime 2.pdf | Page number: 8 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:20,448 - PDF name: crime 2.pdf | Page number: 9 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:20,482 - PDF name: crime 2.pdf | Page number: 10 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:20,524 - PDF name: crime 2.pdf | Page number: 11 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:20,555 - PDF name: crime 2.pdf | Page number: 12 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:20,585 - PDF name: crime 2.pdf | Page number: 13 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:20,652 - PDF name: crime 2.pdf | Page number: 14 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:20,677 - PDF name: crime 2.pdf | Page number: 15 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:20,710 - PDF name: crime 2.pdf | Page number: 16 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:20,750 - PDF name: crime 2.pdf | Page number: 17 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:20,780 - PDF name: crime 2.pdf | Page number: 18 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:20,812 - PDF name: crime 2.pdf | Page number: 19 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:21,132 - PDF name: crime 2.pdf | Page number: 20 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:21,229 - PDF name: crime 2.pdf | Page number: 21 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:21,590 - PDF name: crime 2.pdf | Page number: 22 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:21,710 - PDF name: crime 2.pdf | Page number: 23 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:21,830 - PDF name: crime 2.pdf | Page number: 24 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:21,960 - PDF name: crime 2.pdf | Page number: 25 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:22,086 - PDF name: crime 2.pdf | Page number: 26 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:22,200 - PDF name: crime 2.pdf | Page number: 27 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:22,310 - PDF name: crime 2.pdf | Page number: 28 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:22,444 - PDF name: crime 2.pdf | Page number: 29 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:22,563 - PDF name: crime 2.pdf | Page number: 30 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:22,697 - PDF name: crime 2.pdf | Page number: 31 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:22,725 - PDF name: crime 2.pdf | Page number: 32 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:22,846 - PDF name: crime 2.pdf | Page number: 33 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:22,988 - PDF name: crime 2.pdf | Page number: 34 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:23,097 - PDF name: crime 2.pdf | Page number: 35 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:23,204 - PDF name: crime 2.pdf | Page number: 36 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:23,367 - PDF name: crime 2.pdf | Page number: 37 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:23,419 - PDF name: crime 2.pdf | Page number: 38 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:23,443 - PDF name: crime 2.pdf | Page number: 39 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:23,475 - PDF name: crime 2.pdf | Page number: 40 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:23,580 - PDF name: crime 2.pdf | Page number: 41 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:23,828 - PDF name: crime 2.pdf | Page number: 42 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:24,078 - PDF name: crime 2.pdf | Page number: 43 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:24,175 - PDF name: crime 2.pdf | Page number: 44 | Tables extracted: 2 | Success | Error message: None
2026-07-08 15:07:24,257 - PDF name: crime 2.pdf | Page number: 45 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:24,625 - PDF name: crime 2.pdf | Page number: 46 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:25,006 - PDF name: crime 2.pdf | Page number: 47 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:25,085 - PDF name: crime 2.pdf | Page number: 48 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:25,152 - PDF name: crime 2.pdf | Page number: 49 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:25,204 - PDF name: crime 2.pdf | Page number: 50 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:25,349 - PDF name: crime 2.pdf | Page number: 51 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:25,388 - PDF name: crime 2.pdf | Page number: 52 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:25,450 - PDF name: crime 2.pdf | Page number: 53 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:25,547 - PDF name: crime 2.pdf | Page number: 54 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:25,772 - PDF name: crime 20.pdf | Page number: 2 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:25,815 - PDF name: crime 20.pdf | Page number: 3 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:25,868 - PDF name: crime 20.pdf | Page number: 4 | Tables extracted: 2 | Success | Error message: None
2026-07-08 15:07:25,911 - PDF name: crime 20.pdf | Page number: 5 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:25,945 - PDF name: crime 20.pdf | Page number: 6 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:25,974 - PDF name: crime 20.pdf | Page number: 7 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:26,009 - PDF name: crime 20.pdf | Page number: 8 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:26,038 - PDF name: crime 20.pdf | Page number: 9 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:26,064 - PDF name: crime 20.pdf | Page number: 10 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:26,106 - PDF name: crime 20.pdf | Page number: 11 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:26,136 - PDF name: crime 20.pdf | Page number: 12 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:26,166 - PDF name: crime 20.pdf | Page number: 13 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:26,224 - PDF name: crime 20.pdf | Page number: 14 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:26,251 - PDF name: crime 20.pdf | Page number: 15 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:26,284 - PDF name: crime 20.pdf | Page number: 16 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:26,325 - PDF name: crime 20.pdf | Page number: 17 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:26,351 - PDF name: crime 20.pdf | Page number: 18 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:26,384 - PDF name: crime 20.pdf | Page number: 19 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:26,675 - PDF name: crime 20.pdf | Page number: 20 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:27,014 - PDF name: crime 20.pdf | Page number: 21 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:27,120 - PDF name: crime 20.pdf | Page number: 22 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:27,245 - PDF name: crime 20.pdf | Page number: 23 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:27,388 - PDF name: crime 20.pdf | Page number: 24 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:27,516 - PDF name: crime 20.pdf | Page number: 25 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:27,614 - PDF name: crime 20.pdf | Page number: 26 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:27,739 - PDF name: crime 20.pdf | Page number: 27 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:27,850 - PDF name: crime 20.pdf | Page number: 28 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:27,953 - PDF name: crime 20.pdf | Page number: 29 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:28,057 - PDF name: crime 20.pdf | Page number: 30 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:28,169 - PDF name: crime 20.pdf | Page number: 31 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:28,192 - PDF name: crime 20.pdf | Page number: 32 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:28,305 - PDF name: crime 20.pdf | Page number: 33 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:28,416 - PDF name: crime 20.pdf | Page number: 34 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:28,550 - PDF name: crime 20.pdf | Page number: 35 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:28,640 - PDF name: crime 20.pdf | Page number: 36 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:28,697 - PDF name: crime 20.pdf | Page number: 37 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:28,722 - PDF name: crime 20.pdf | Page number: 38 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:28,899 - PDF name: crime 20.pdf | Page number: 39 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:29,060 - PDF name: crime 20.pdf | Page number: 40 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:29,431 - PDF name: crime 20.pdf | Page number: 41 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:29,730 - PDF name: crime 20.pdf | Page number: 42 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:29,840 - PDF name: crime 20.pdf | Page number: 43 | Tables extracted: 2 | Success | Error message: None
2026-07-08 15:07:29,935 - PDF name: crime 20.pdf | Page number: 44 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:30,321 - PDF name: crime 20.pdf | Page number: 45 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:30,754 - PDF name: crime 20.pdf | Page number: 46 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:30,833 - PDF name: crime 20.pdf | Page number: 47 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:30,909 - PDF name: crime 20.pdf | Page number: 48 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:30,951 - PDF name: crime 20.pdf | Page number: 49 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:31,001 - PDF name: crime 20.pdf | Page number: 50 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:31,031 - PDF name: crime 20.pdf | Page number: 51 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:31,092 - PDF name: crime 20.pdf | Page number: 52 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:31,295 - PDF name: crime 20.pdf | Page number: 53 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:31,511 - PDF name: crime 21.pdf | Page number: 2 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:31,554 - PDF name: crime 21.pdf | Page number: 3 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:31,600 - PDF name: crime 21.pdf | Page number: 4 | Tables extracted: 2 | Success | Error message: None
2026-07-08 15:07:31,643 - PDF name: crime 21.pdf | Page number: 5 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:31,677 - PDF name: crime 21.pdf | Page number: 6 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:31,707 - PDF name: crime 21.pdf | Page number: 7 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:31,737 - PDF name: crime 21.pdf | Page number: 8 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:31,767 - PDF name: crime 21.pdf | Page number: 9 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:31,796 - PDF name: crime 21.pdf | Page number: 10 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:31,841 - PDF name: crime 21.pdf | Page number: 11 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:31,870 - PDF name: crime 21.pdf | Page number: 12 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:31,899 - PDF name: crime 21.pdf | Page number: 13 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:31,955 - PDF name: crime 21.pdf | Page number: 14 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:31,982 - PDF name: crime 21.pdf | Page number: 15 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:32,013 - PDF name: crime 21.pdf | Page number: 16 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:32,057 - PDF name: crime 21.pdf | Page number: 17 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:32,084 - PDF name: crime 21.pdf | Page number: 18 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:32,114 - PDF name: crime 21.pdf | Page number: 19 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:32,382 - PDF name: crime 21.pdf | Page number: 20 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:32,483 - PDF name: crime 21.pdf | Page number: 21 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:32,592 - PDF name: crime 21.pdf | Page number: 22 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:32,714 - PDF name: crime 21.pdf | Page number: 23 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:33,062 - PDF name: crime 21.pdf | Page number: 24 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:33,202 - PDF name: crime 21.pdf | Page number: 25 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:33,306 - PDF name: crime 21.pdf | Page number: 26 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:33,431 - PDF name: crime 21.pdf | Page number: 27 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:33,546 - PDF name: crime 21.pdf | Page number: 28 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:33,657 - PDF name: crime 21.pdf | Page number: 29 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:33,767 - PDF name: crime 21.pdf | Page number: 30 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:33,937 - PDF name: crime 21.pdf | Page number: 31 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:33,962 - PDF name: crime 21.pdf | Page number: 32 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:34,092 - PDF name: crime 21.pdf | Page number: 33 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:34,229 - PDF name: crime 21.pdf | Page number: 34 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:34,382 - PDF name: crime 21.pdf | Page number: 35 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:34,496 - PDF name: crime 21.pdf | Page number: 36 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:34,560 - PDF name: crime 21.pdf | Page number: 37 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:34,586 - PDF name: crime 21.pdf | Page number: 38 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:34,632 - PDF name: crime 21.pdf | Page number: 39 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:34,743 - PDF name: crime 21.pdf | Page number: 40 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:35,000 - PDF name: crime 21.pdf | Page number: 41 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:35,407 - PDF name: crime 21.pdf | Page number: 42 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:35,501 - PDF name: crime 21.pdf | Page number: 43 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:35,584 - PDF name: crime 21.pdf | Page number: 44 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:35,962 - PDF name: crime 21.pdf | Page number: 45 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:36,374 - PDF name: crime 21.pdf | Page number: 46 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:36,450 - PDF name: crime 21.pdf | Page number: 47 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:36,527 - PDF name: crime 21.pdf | Page number: 48 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:36,575 - PDF name: crime 21.pdf | Page number: 49 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:36,624 - PDF name: crime 21.pdf | Page number: 50 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:36,653 - PDF name: crime 21.pdf | Page number: 51 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:36,713 - PDF name: crime 21.pdf | Page number: 52 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:36,820 - PDF name: crime 21.pdf | Page number: 53 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:36,992 - PDF name: crime 22.pdf | Page number: 2 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:37,033 - PDF name: crime 22.pdf | Page number: 3 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:37,253 - PDF name: crime 22.pdf | Page number: 4 | Tables extracted: 2 | Success | Error message: None
2026-07-08 15:07:37,293 - PDF name: crime 22.pdf | Page number: 5 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:37,326 - PDF name: crime 22.pdf | Page number: 6 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:37,353 - PDF name: crime 22.pdf | Page number: 7 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:37,380 - PDF name: crime 22.pdf | Page number: 8 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:37,411 - PDF name: crime 22.pdf | Page number: 9 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:37,439 - PDF name: crime 22.pdf | Page number: 10 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:37,482 - PDF name: crime 22.pdf | Page number: 11 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:37,513 - PDF name: crime 22.pdf | Page number: 12 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:37,543 - PDF name: crime 22.pdf | Page number: 13 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:37,603 - PDF name: crime 22.pdf | Page number: 14 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:37,627 - PDF name: crime 22.pdf | Page number: 15 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:37,660 - PDF name: crime 22.pdf | Page number: 16 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:37,699 - PDF name: crime 22.pdf | Page number: 17 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:37,728 - PDF name: crime 22.pdf | Page number: 18 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:37,760 - PDF name: crime 22.pdf | Page number: 19 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:38,058 - PDF name: crime 22.pdf | Page number: 20 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:38,164 - PDF name: crime 22.pdf | Page number: 21 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:38,279 - PDF name: crime 22.pdf | Page number: 22 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:38,403 - PDF name: crime 22.pdf | Page number: 23 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:38,619 - PDF name: crime 22.pdf | Page number: 24 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:38,750 - PDF name: crime 22.pdf | Page number: 25 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:38,849 - PDF name: crime 22.pdf | Page number: 26 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:39,050 - PDF name: crime 22.pdf | Page number: 27 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:39,154 - PDF name: crime 22.pdf | Page number: 28 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:39,257 - PDF name: crime 22.pdf | Page number: 29 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:39,362 - PDF name: crime 22.pdf | Page number: 30 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:39,470 - PDF name: crime 22.pdf | Page number: 31 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:39,497 - PDF name: crime 22.pdf | Page number: 32 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:39,621 - PDF name: crime 22.pdf | Page number: 33 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:39,737 - PDF name: crime 22.pdf | Page number: 34 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:39,856 - PDF name: crime 22.pdf | Page number: 35 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:39,933 - PDF name: crime 22.pdf | Page number: 36 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:39,980 - PDF name: crime 22.pdf | Page number: 37 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:40,002 - PDF name: crime 22.pdf | Page number: 38 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:40,036 - PDF name: crime 22.pdf | Page number: 39 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:40,123 - PDF name: crime 22.pdf | Page number: 40 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:40,335 - PDF name: crime 22.pdf | Page number: 41 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:40,534 - PDF name: crime 22.pdf | Page number: 42 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:40,721 - PDF name: crime 22.pdf | Page number: 43 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:40,795 - PDF name: crime 22.pdf | Page number: 44 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:41,129 - PDF name: crime 22.pdf | Page number: 45 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:41,411 - PDF name: crime 22.pdf | Page number: 46 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:41,481 - PDF name: crime 22.pdf | Page number: 47 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:41,553 - PDF name: crime 22.pdf | Page number: 48 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:41,599 - PDF name: crime 22.pdf | Page number: 49 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:41,648 - PDF name: crime 22.pdf | Page number: 50 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:41,677 - PDF name: crime 22.pdf | Page number: 51 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:41,740 - PDF name: crime 22.pdf | Page number: 52 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:41,823 - PDF name: crime 22.pdf | Page number: 53 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:42,124 - PDF name: crime 23.pdf | Page number: 2 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:42,166 - PDF name: crime 23.pdf | Page number: 3 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:42,214 - PDF name: crime 23.pdf | Page number: 4 | Tables extracted: 2 | Success | Error message: None
2026-07-08 15:07:42,255 - PDF name: crime 23.pdf | Page number: 5 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:42,499 - PDF name: crime 23.pdf | Page number: 6 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:42,528 - PDF name: crime 23.pdf | Page number: 7 | Tables extracted: 1 | Success | Error message: None
2026-07-08 15:07:42,588 - PDF name: crime 23.pdf | Page number: 8 | Tables extracted: 1 | Success | Error message: None
