"Comparitive Crime Statement 17 for the Years 2022, 2023, and 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KARNATAKA STATE,2022,,,,,,,,,,,,,2023,,,,,,,,,,,,,2024 As on 30/11/2024,,,,,,,,,,,,
Head Name,Rep,Fal,Tr,Tru,NI,Con,"Dis/
ACQ",Com,PT,UI,Un,OD,AB,Rep,Fal,Tr,Tru,NI,Con,"Dis/
ACQ",Com,PT,UI,Un,OD,AB,Rep,Fal,Tr,Tru,NI,Con,"Dis/
ACQ",Com,PT,UI,Un,OD,AB
PART-III (SLL Cases),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arms Act,271,12,1,258,0,5,16,2,222,6,6,1,0,294,7,3,284,0,2,8,0,230,34,8,1,1,261,4,1,256,0,0,2,0,114,138,2,0,0
Cow Slaughter,408,3,2,403,0,9,9,1,364,3,15,2,0,264,6,4,254,0,6,0,1,236,7,3,1,0,220,3,2,215,0,1,0,0,110,99,5,0,0
Animal Sacrifice Act,460,20,2,438,0,28,8,3,366,2,30,1,0,347,18,1,328,0,34,3,0,259,8,23,1,0,292,6,1,285,0,10,1,0,134,133,7,0,0
P.I.T Act,243,3,0,240,0,4,1,1,230,3,1,0,0,313,3,1,309,0,3,0,0,265,39,1,1,0,281,1,0,280,0,0,0,0,138,142,0,0,0
POCSO,3208,56,97,3055,0,127,1278,5,1579,7,10,29,20,3895,53,173,3669,0,63,920,1,2620,13,15,25,12,3597,38,173,3386,0,2,126,1,2593,641,7,9,7
K.P Act,460,6,1,453,0,211,7,2,214,1,4,11,3,1311,207,1,1103,0,393,13,5,665,8,5,13,1,497,28,0,469,0,83,4,1,300,78,1,2,0
E.C Act,817,27,2,788,0,7,19,0,677,25,11,46,3,492,9,1,482,0,3,4,0,374,80,2,19,0,408,6,0,402,0,0,0,0,142,258,0,2,0
SC/ST/Act,2137,393,120,1624,1,11,312,4,1201,56,4,30,6,2148,385,40,1723,1,5,98,1,1501,81,8,23,6,1963,241,38,1684,0,1,11,2,1235,427,1,6,1
Explosive Act,62,4,1,57,0,10,1,0,32,4,9,1,0,270,2,0,268,0,48,0,2,177,31,5,5,0,136,0,0,136,0,0,0,0,16,118,2,0,0
N.D.P.S AcT,6406,14,3,6389,0,2736,110,42,3456,6,13,18,8,6765,16,0,6749,0,2773,83,37,3765,65,9,9,8,3536,3,3,3530,0,586,6,2,1981,946,7,2,0
TADA Act,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
