"Comparitive Crime Statement 17 for the Years 2021, 2022, and 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KARNATAKA STATE,2021,,,,,,,,,,,,,2022,,,,,,,,,,,,,2023 As on 28/02/2023,,,,,,,,,,,,
Head Name,Rep,Fal,Tr,Tru,NI,Con,"Dis/
ACQ",Com,PT,UI,Un,OD,AB,Rep,Fal,Tr,Tru,NI,Con,"Dis/
ACQ",Com,PT,UI,Un,OD,AB,Rep,Fal,Tr,Tru,NI,Con,"Dis/
ACQ",Com,PT,UI,Un,OD,AB
Cattle thefts,412,5,3,404,0,3,4,19,176,23,177,2,0,478,7,1,470,0,1,5,8,118,224,110,2,2,56,0,0,56,0,0,0,0,0,56,0,0,
Receiving stolen Property,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Cheating,5424,1438,151,3835,0,11,8,66,1763,1458,447,71,11,6408,931,134,5343,0,7,5,20,872,4204,205,26,4,1033,7,10,1016,0,0,0,0,2,1013,0,1,
Cr.Br.Trust,478,120,9,349,0,0,0,4,157,168,13,7,0,461,52,6,403,0,0,0,1,72,324,4,2,0,76,0,0,76,0,0,0,0,0,76,0,0,
C.C.Notes,33,0,0,33,0,0,0,0,16,3,14,0,0,29,0,0,29,0,0,0,0,7,14,8,0,0,3,0,0,3,0,0,0,0,0,3,0,0,
Sub Total - PART-I,34097,2325,436,31337,0,355,360,1625,13604,2768,12335,202,88,40190,1641,489,38060,0,148,105,859,10743,17865,8179,127,34,6296,27,30,6239,0,1,0,4,92,6139,1,2,
PART-II (IPC Cases),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"304(A),IPC",9865,94,18,9753,2,294,324,10,7176,115,811,10,1013,11275,54,18,11203,2,100,48,5,6458,3554,371,4,663,1925,3,2,1920,0,0,0,0,35,1881,0,0,
"279,337,338 IPC",25199,196,17,24986,0,13383,194,241,10085,169,817,31,66,28955,147,18,28790,0,7860,91,169,13661,6449,515,17,28,5508,0,0,5508,0,43,0,0,256,5209,0,0,
Rioting,3971,344,5,3622,2,9,222,43,3169,141,25,10,3,3940,201,7,3732,0,5,35,9,2005,1666,11,1,0,575,2,0,573,0,0,0,0,7,566,0,0,
Hurts,13320,663,16,12642,1,64,1050,323,10812,163,184,25,21,15291,538,19,14734,0,26,238,154,10216,3984,95,12,9,2483,11,2,2470,0,0,0,1,130,2339,0,0,
Acid Attack (326(a)),2,1,0,1,0,0,0,0,0,0,1,0,0,7,1,0,6,0,0,0,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,
Kidnapping,2780,2373,38,369,1,2,19,1,183,139,24,1,0,3298,2435,35,828,0,1,5,1,160,648,10,2,1,570,78,4,488,0,0,0,0,1,487,0,0,
304(B) IPC,157,5,0,152,0,0,6,0,144,1,0,0,1,162,8,1,153,0,0,0,0,124,29,0,0,0,15,0,0,15,0,0,0,0,0,15,0,0,
498 (A) IPC,2290,211,60,2019,0,3,166,13,1775,47,0,9,6,2790,137,53,2600,0,1,28,4,1613,949,0,3,2,426,2,6,418,0,0,0,0,8,410,0,0,
354 IPC Molestation,4915,399,26,4491,0,11,236,27,4045,133,20,10,9,5857,314,24,5519,1,1,50,9,3384,2052,17,5,1,899,6,0,893,0,0,0,1,23,869,0,0,
Rape,557,25,29,503,0,0,22,0,451,19,3,6,2,535,24,30,481,0,0,1,0,354,124,0,2,0,86,0,3,83,0,0,0,0,0,83,0,0,
353 IPC,1111,46,3,1062,0,14,18,0,938,57,30,3,2,994,18,0,976,0,5,2,1,537,428,2,0,1,157,0,0,157,0,0,0,0,4,153,0,0,
Other IPC,15762,1161,52,14549,0,4831,229,299,7860,715,515,56,44,14094,731,65,13299,0,3047,45,166,5662,4063,271,32,13,2820,2,5,2813,0,260,0,1,487,2064,0,0,
Sub Total - PART-II,79929,5518,264,74149,6,18611,2486,957,46638,1699,2430,161,1167,87198,4608,270,82321,3,11046,543,518,44180,23946,1292,78,718,15465,104,22,15339,0,303,0,3,951,14077,0,0,
