Sl. No.,Heads of Crime,"During the
current year
upto the end of
month under
review","During the
corresponding
month of
previous year","During the
previous month","During the
current month"
35,CYBER CRIME,,,,
,"Information Technology Act 2000, 2009",17271,2021,1774,1688
,Sub Total,17271,2021,1774,1688
36,NATIONAL SECURITY ACT,0,0,0,0
37,POCSO,,,,
,Custodial Rape,1,0,1,0
,Gang Rape,1,0,0,1
,Rape with Murder,6,1,0,0
,Rape,2252,236,233,204
,Others,772,85,102,81
,Sub Total,3032,322,336,286
,Total (Item 1 to 36),45107,6024,5078,4448
C. CRIMES AGAINST WOMEN,,,,,
1,Rape (Sec. 376 IPC),,,,
,1.1 Custodial Rape,1,0,0,0
,1.2 Gang Rape,11,1,2,0
,1.3 other Cases of Rape,476,48,49,52
,Sub Total,488,49,51,52
2,Outraging modesty (Molestation) (sec.354 IPC),5029,558,477,473
3,Kidnapping & Abduction of Women: (Sec.366 IPC),96,11,10,6
4,"Insulting modesty (Eve-Teasing) (Sec.294 & 509
IPC if victim is a woman)",125,16,13,27
5,Murder for Dowry - by burning (Sec.302 IPC),0,1,0,0
6,"Murder for Dowry - by other means
(Sec.302 IPC)",11,4,4,2
7,Murder for other reasons,295,25,29,32
8,"Attempt to Commit Murder for dowry by burning
(Sec.307 IPC)",1,0,0,0
9,"Attempt to Commit Murder for dowry by other
means (Sec.307 IPC)",29,2,4,4
10,Attempt to Commit murder for other reasons,575,65,64,54
11,"Dowry Death-by burning
(Sec.304-B IPC)",1,0,0,1
12,Dowry Death-by other Means (Sec.304(B) IPC),87,23,10,12
13,"Cruelty by Husband or Relatives of Husband
(Sec.498-A IPC)",2344,240,241,249
14,Abetment of Suicide (Sec.306 IPC),122,6,19,12
15,Immoral Traffic (prevention) Act.,224,22,15,23
16,"Indecent Representation of Women(Prohibition) Act-
1986",1,1,0,0
17,Pornography,0,0,0,0
18,"Offences against Public Servants (Sec.182-188-333-
353 IPC)",100,13,7,19
19,Offences related to Marriage,23,3,1,2
20,Cyber Crimes,5190,685,544,555
,Total (Item 1 to 20),14741,1724,1489,1523
